SkuID	Weight
"4301031010"	0.7
"4301031011"	0.35
"4301030961"	0.7
"4301030962"	0.35
"4301030963"	0.85
"4301030964"	0.35
"4301030970"	0.7
"4301030983"	0.9
"4301030981"	0.9
"4301030982"	0.35
"4301030995"	0.7
"4301031000"	0.9
"4301031018"	0.7
"4301031017"	0.9
"4301030971"	0.9
"4301030972"	0.35
"4301031016"	0.35
"4301020097"	1.35
"4301020099"	0
"4301060251"	1.2
"4301020107"	0.5
"4301060252"	0.47
"4301020109"	1.3
"4301060253"	0.45
"4301020111"	0.5
"4301020112"	1.35
"4301020113"	0.5
"4301020115"	0.45
"4301060258"	1.3
"4301020118"	0.5
"4301020119"	0.5
"4301060260"	0.45
"4301060261"	0.47
"4301060262"	1.3
"4301060263"	1.4
"4301060264"	1.4
"4301060265"	1.3
"4301060266"	0.47
"4301020127"	0.5
"4301060268"	1.2
"4301020124"	1.35
"4301060267"	0.45
"4301060270"	0.58
"4301060271"	0.45
"4301030238"	0
"4301030239"	0
"4301030240"	0
"4301030362"	0
"4301030365"	0.3
"4301020134"	0.5
"4301020135"	0.5
"4301060282"	1.4
"4301060283"	1.2
"4301060284"	0.45
"4301060285"	0.47
"4301060286"	1.4
"4301060287"	0.47
"4301060291"	1.3
"4301020164"	1
"4301020012"	1.3
"4301020053"	0.5
"4301060005"	0
"4301060008"	0
"4301060010"	0
"4301060204"	0
"4301060210"	0
"4301060212"	0
"4301060218"	0.26
"4301060219"	0.525
"4301060224"	0
"4301060225"	0.48
"4301060230"	1.3
"4301060231"	1.4
"4301060232"	0.48
"4301060233"	0.52
"4301060237"	0.48
"4301020066"	1.35
"4301020071"	1.3
"4301020072"	0.5
"4301060238"	1.4
"4301060239"	0.52
"4301020081"	1.3
"4301020082"	0.5
"4301020083"	1.4
"4301020084"	0
"4301060243"	0.47
"4301060293"	1.4
"4301060294"	1.4
"4301020146"	0.45
"4301020147"	1.35
"4301060295"	1.3
"4301060296"	0.83
"4301060297"	0.83
"4301020159"	0.5
"4301020160"	0.5
"4301020161"	1
"4301020162"	1
"4301020163"	1
"4301050033"	0
"4301050520"	0.49
"4301050569"	0
"4301050570"	0.49
"4301050571"	0
"4301050572"	0.05
"4301050725"	0.42
"4301030846"	0.44
"4301050731"	0
"4301050732"	0
"4301050738"	0.42
"4301050739"	0.42
"4301050740"	0
"4301050741"	0.42
"4301050743"	0.58
"4301050744"	0.42
"4301030358"	0.4
"4301130543"	0
"4301030186"	0
"4301020103"	0
"4301050745"	0.63
"4301050750"	0.5
"4301050751"	0.21
"4301050753"	0
"4301050788"	0.42
"4301050789"	0.42
"4301050817"	0.42
"4301050818"	1
"4301050820"	0.42
"4301050819"	0.42
"4301050823"	0.42
"4301050875"	0.42
"4301050876"	0.42
"4301010545"	0
"4301010606"	0
"4301030300"	0
"4301030301"	0
"4301050128"	0
"4301050129"	0
"4301050400"	0.42
"4301050402"	0.42
"4301050414"	0.42
"4301050489"	0
"4301050573"	0.32
"4301050577"	0.42
"4301050618"	0.42
"4301050619"	0.42
"4301050620"	0.42
"4301050623"	0.42
"4301050624"	0.42
"4301020065"	1.3
"4301050661"	0.42
"4301050662"	0.42
"4301030808"	0.35
"4301030816"	0.3
"4301020087"	1.35
"4301050717"	1
"4301050710"	0
"4301050780"	0.6
"4301050781"	0.5
"4301050782"	1.3
"4301050802"	0.6
"4301050804"	1.3
"4301050806"	0.5
"4301030822"	0.4
"4301030824"	0.7
"4301010603"	0
"4301010656"	0.9
"4301010657"	0
"4301010658"	0.96
"4301010670"	0.5
"4301030612"	0
"4301030613"	0.37
"4301030635"	0.29
"4301030723"	0
"4301030726"	0.816
"4301030727"	0.7
"4301030745"	0.35
"4301030746"	0.35
"4301050011"	1.2
"4301050482"	0.4
"4301050549"	0.4
"4301050583"	0
"4301050584"	0.5
"4301050592"	0.4
"4301010727"	1.3
"4301010728"	0.5
"4301050644"	0.6
"4301050665"	0.6
"4301050671"	1.3
"4301050672"	0.5
"4301010777"	0.9
"4301010791"	0.5
"4301010792"	1.3
"4301010781"	1.3
"4301010782"	0.5
"4301010783"	1.35
"4301010784"	0.4
"4301010793"	1.35
"4301010794"	0.5
"4301010788"	1.3
"4301010787"	0.5
"4301010789"	1.3
"4301010790"	0.5
"4301050681"	1.3
"4301050682"	0.6
"4301030815"	0.7
"4301050683"	0.6
"4301050684"	1.3
"4301010819"	1.35
"4301050689"	0.5
"4301030821"	0
"4301050686"	0
"4301010817"	0
"4301030181"	0
"4301020085"	0
"4301020089"	1.3
"4301010876"	1.3
"4301010878"	1.3
"4301010907"	1.3
"4301010908"	1.3
"4301050777"	1.3
"4301030827"	0.4
"4301030829"	0
"4301010020"	1.3
"4301010025"	1.3
"4301010030"	1.3
"4301010690"	0.5
"4301010691"	0.5
"4301010692"	0.5
"4301010700"	1.3
"4301010703"	1.3
"4301030781"	0.35
"4301030782"	0.35
"4301030784"	0.7
"4301030785"	0.74
"4301030786"	0.74
"4301030787"	0.74
"4301030788"	0.35
"4301030789"	0.74
"4301010760"	1.3
"4301010761"	0.5
"4301010763"	1.3
"4301010764"	0.5
"4301010765"	0.5
"4301010771"	1.3
"4301050673"	1.4
"4301010776"	0.5
"4301050676"	0.6
"4301060240"	1.45
"4301030817"	0
"4301010824"	1.3
"4301010825"	1.3
"4301010826"	0.5
"4301010821"	1.3
"4301010822"	0.5
"4301010823"	0.5
"4301030837"	0.35
"4301020090"	1.3
"4301010512"	0
"4301010514"	1.33
"4301010516"	1.4
"4301010518"	1.54
"4301010520"	1.5
"4301010522"	1.4
"4301010524"	0.4
"4301010528"	0.4
"4301010542"	0.4
"4301010543"	0.4
"4301010544"	0.4
"4301010616"	0.4
"4301010618"	0.4
"4301010619"	0.4
"4301010620"	0.4
"4301010625"	0.4
"4301010627"	0.4
"4301010630"	0.4
"4301010648"	1.6
"4301010649"	1.6
"4301010650"	1.6
"4301010654"	0
"4301010678"	1.4
"4301010679"	1.4
"4301010680"	0
"4301010681"	0
"4301010682"	1.33
"4301010683"	1.4
"4301030009"	0
"4301030011"	0
"4301030023"	0
"4301030024"	0
"4301030037"	0
"4301030048"	0
"4301030050"	0
"4301030197"	0
"4301030198"	0
"4301030250"	0
"4301030251"	0
"4301030252"	0
"4301030253"	0.35
"4301030569"	0.35
"4301030571"	0.35
"4301030573"	0.35
"4301030601"	0
"4301030642"	0.84
"4301030643"	0.84
"4301030656"	0
"4301030657"	0
"4301030658"	0
"4301030662"	0
"4301030671"	0.7
"4301030685"	0.35
"4301030687"	0.35
"4301030689"	0.35
"4301030691"	0.35
"4301030692"	0.35
"4301030695"	0.35
"4301030699"	0.7
"4301030700"	0.35
"4301030701"	0.84
"4301030702"	0.35
"4301030703"	0.84
"4301030705"	0.35
"4301030713"	0.35
"4301030714"	0.35
"4301030717"	0.35
"4301030732"	0.7
"4301030738"	2.042
"4301030739"	2.042
"4301050025"	0
"4301050560"	0
"4301010701"	0.4
"4301010702"	1.3
"4301030757"	0.7
"4301030758"	0.35
"4301030759"	0.7
"4301030760"	0.35
"4301010722"	1.3
"4301010723"	0.5
"4301010724"	1.3
"4301010725"	0.5
"4301010726"	1.3
"4301010617"	0.45
"4301030617"	0.37
"4301030634"	0.29
"4301030648"	0.25
"4301030677"	0.35
"4301030678"	0.35
"4301030679"	0.35
"4301050012"	1.2
"4301050120"	0.42
"4301050401"	0.23
"4301050403"	0.23
"4301050404"	0.42
"4301050405"	0.23
"4301050406"	0.42
"4301050407"	0.23
"4301050408"	0.42
"4301050409"	0.23
"4301050410"	0.42
"4301050411"	0.23
"4301050415"	0.23
"4301050420"	0.42
"4301050421"	0.23
"4301050465"	0.23
"4301050466"	0.23
"4301050467"	0.23
"4301050469"	0.23
"4301050470"	0.23
"4301050471"	0.23
"4301050472"	0.23
"4301050541"	0.47
"4301050542"	0.33
"4301050543"	0.275
"4301050551"	0.05
"4301050553"	0.47
"4301060200"	0.37
"4301030768"	0.54
"4301050621"	9.5
"4301010000"	0
"4301010001"	0
"4301010005"	0
"4301010006"	0
"4301010007"	0
"4301010033"	0
"4301010034"	0
"4301010110"	0
"4301010400"	0
"4301010431"	0
"4301010435"	0
"4301010445"	0
"4301010452"	0
"4301010519"	0
"4301010521"	0
"4301010523"	0
"4301010549"	0
"4301010550"	0
"4301010551"	0
"4301010552"	0
"4301010554"	0
"4301020005"	0
"4301020006"	0
"4301020007"	0
"4301030002"	0
"4301030003"	0
"4301030012"	0
"4301030013"	0
"4301030049"	0
"4301030208"	0
"4301030217"	0
"4301030302"	0
"4301030304"	0
"4301030310"	0
"4301030311"	0
"4301030420"	0
"4301030422"	0
"4301030430"	0
"4301030440"	0
"4301030520"	0
"4301030557"	0
"4301030560"	0
"4301030561"	0
"4301030562"	0
"4301030579"	0
"4301030580"	0
"4301030614"	0
"4301030616"	0
"4301030618"	0
"4301030621"	0
"4301030659"	0
"4301030660"	0
"4301030661"	0
"4301030663"	0
"4301030666"	0
"4301030667"	0
"4301050001"	0
"4301050008"	0
"4301050013"	0
"4301050016"	0
"4301050021"	0
"4301050022"	0
"4301050031"	0
"4301050114"	0
"4301050119"	0
"4301050123"	0
"4301050124"	0
"4301050127"	0
"4301050130"	0
"4301050131"	0
"4301050132"	0
"4301050135"	0
"4301050137"	0
"4301050140"	0
"4301050143"	0
"4301050144"	0
"4301050321"	0
"4301050322"	0
"4301050374"	0
"4301050412"	0
"4301050416"	0
"4301050422"	0
"4301050440"	0
"4301050450"	0
"4301050460"	0
"4301050473"	0
"4301050474"	0
"4301050475"	0
"4301050476"	0
"4301050477"	0
"4301050508"	0
"4301050509"	0
"4301050510"	0
"4301050512"	0
"4301050513"	0
"4301050517"	0
"4301050518"	0
"4301050519"	0
"4301050528"	0
"4301050536"	0
"4301050552"	0
"4301050564"	0
"4301050566"	0
"4301060004"	0
"4301060202"	0
"4301060203"	0
"4301030724"	0
"4301050733"	0
"4301050734"	0
"4301050765"	1.3
"4301060221"	1.2
"4301050645"	1.3
"4301050715"	0.28
"4301060247"	0
"4301030182"	0
"4301050737"	0
"4301060248"	0
"4301060249"	0
"4301030359"	0
"4301030183"	0
"4301030184"	0
"4301020100"	0
"4301020101"	0
"4301020102"	0
"4301030187"	0.82
"4301030188"	0.33
"4301030189"	0.33
"4301030191"	0.33
"4301050746"	1.3
"4301030193"	0.5
"4301030194"	0.5
"4301030221"	0.25
"4301030222"	0.25
"4301020104"	0
"4301020105"	0
"4301050775"	1.35
"4301050778"	0.45
"4301050783"	1.4
"4301050786"	0.5
"4301060254"	1.4
"4301060257"	1.45
"4301050801"	1.35
"4301050807"	0.5
"4301050810"	1.4
"4301060259"	1.6
"4301050891"	1.35
"4301020010"	1.3
"4301020054"	0.5
"4301050002"	1.3
"4301050030"	0
"4301050372"	0
"4301050430"	1.3
"4301050565"	0
"4301050567"	0
"4301050568"	0
"4301050593"	0.4
"4301050594"	0.4
"4301060001"	1.4
"4301060002"	0
"4301060003"	0
"4301060013"	0.75
"4301060030"	2.167
"4301060180"	1.3
"4301060182"	1.3
"4301060205"	0.6
"4301060207"	0.6
"4301060208"	0.6
"4301060211"	0
"4301060217"	0.6
"4301060220"	1.4
"4301060222"	1.45
"4301060223"	1.2
"4301060226"	0.55
"4301060227"	0
"4301060228"	1.2
"4301060229"	0.6
"4301050632"	1.3
"4301050633"	0.4
"4301050634"	0.26
"4301050635"	1.2
"4301050636"	0.5
"4301050637"	0.5
"4301020073"	0.5
"4301020074"	1.3
"4301050658"	0.3
"4301050659"	0.25
"4301050663"	0.5
"4301050664"	1.35
"4301050666"	0.26
"4301050667"	0.5
"4301050668"	1.35
"4301050674"	0.3
"4301050675"	0.25
"4301050688"	0.45
"4301050690"	0.45
"4301050695"	0.45
"4301050696"	1.4
"4301030849"	0.35
"4301030847"	0.35
"4301030848"	0.35
"4301030860"	0
"4301030862"	0
"4301030865"	0
"4301030864"	0
"4301030866"	0.35
"4301030867"	0.35
"4301030874"	0.35
"4301030886"	0.35
"4301030888"	0.35
"4301030828"	0.4
"4301030001"	0.7
"4301030004"	0
"4301030005"	0
"4301030006"	0
"4301030007"	0.74
"4301030008"	0.74
"4301030014"	0
"4301030016"	0
"4301030431"	0
"4301030558"	0
"4301030559"	0
"4301030585"	0.35
"4301030586"	0.35
"4301030587"	0.35
"4301030590"	0.35
"4301030636"	0
"4301030644"	0.74
"4301030645"	0.7
"4301030647"	0.7
"4301030649"	0.25
"4301030652"	0
"4301030653"	0.7
"4301030654"	0.7
"4301030655"	0
"4301030669"	0.7
"4301030670"	0.74
"4301030672"	0.5
"4301030680"	0
"4301030681"	0.7
"4301030682"	0.35
"4301030683"	0.35
"4301030684"	0.35
"4301030686"	0.35
"4301030688"	0.35
"4301030696"	0.46
"4301030718"	0
"4301030719"	0.74
"4301030725"	0.35
"4301030736"	0.35
"4301030737"	0.74
"4301030742"	0.7
"4301030747"	0.7
"4301030748"	2.042
"4301030749"	0.7
"4301030790"	0.74
"4301030794"	0.7
"4301030795"	0.74
"4301030796"	0.35
"4301030797"	0.35
"4301030798"	0.35
"4301030799"	0.35
"4301030800"	0.74
"4301030801"	0.74
"4301030812"	0.35
"4301030813"	0.35
"4301030838"	0.35
"4301030834"	0.35
"4301030835"	0.35
"4301030836"	0.6
"4301030839"	0.35
"4301030840"	0.7
"4301010546"	0
"4301010547"	1.4
"4301010548"	1.35
"4301010668"	1.4
"4301010873"	0.5
"4301010872"	0.5
"4301010882"	0
"4301010883"	0
"4301010884"	0
"4301010885"	0
"4301010889"	0
"4301010891"	0.5
"4301010896"	0.5
"4301010897"	0.5
"4301010900"	0.5
"4301010904"	0.5
"4301010969"	0.5
"4301010970"	0.5
"4301010003"	0
"4301010004"	0
"4301010008"	0
"4301010010"	0
"4301010011"	0
"4301010012"	0
"4301010013"	0
"4301010015"	0.2438
"4301010018"	0.9
"4301010019"	0
"4301010021"	0
"4301010024"	0.9
"4301010026"	0
"4301010031"	1.3
"4301010111"	0
"4301010244"	1.3
"4301010370"	0.5
"4301010371"	0.5
"4301010372"	0.5
"4301010386"	0.5
"4301010388"	0.5
"4301010390"	0.5
"4301010395"	0
"4301010436"	1.3
"4301010438"	1.3
"4301010439"	0.4
"4301010440"	1.3
"4301010441"	0.4
"4301010442"	0.5
"4301010444"	0.5
"4301010446"	0.5
"4301010450"	1.4
"4301010458"	0
"4301010460"	0
"4301010462"	0.7
"4301010464"	0.7
"4301010470"	0.35
"4301010472"	0.35
"4301010474"	0
"4301010476"	0
"4301010604"	0.4
"4301010605"	1.3
"4301010612"	1.3
"4301010613"	1.3
"4301010614"	0.5
"4301010615"	0.5
"4301010623"	0.4
"4301010624"	0.4
"4301010626"	0.4
"4301010628"	0.4
"4301010631"	0.4
"4301010632"	0.4
"4301010633"	0.4
"4301010634"	0.35
"4301010636"	2.5
"4301010637"	2.5
"4301010646"	2.5
"4301010647"	2.5
"4301010653"	0
"4301010669"	0.4
"4301010671"	0.4
"4301010718"	0.5
"4301010743"	1.3
"4301010744"	0.5
"4301010745"	1.3
"4301010746"	0.5
"4301010747"	1.3
"4301010748"	1.3
"4301010749"	0.5
"4301010750"	0.5
"4301010751"	0.5
"4301010752"	0.4
"4301010753"	1.3
"4301010754"	1.3
"4301010762"	0.5
"4301010766"	1.4
"4301010767"	1.3
"4301010768"	0.9
"4301010770"	0.9
"4301010772"	0.9
"4301010780"	0.4
"4301010795"	1.3
"4301010796"	0.4
"4301010797"	0.5
"4301010798"	1.4
"4301010802"	0.5
"4301010803"	0.5
"4301010807"	0.5
"4301010808"	0.5
"4301010853"	0.85
"4301010818"	1.4
"4301010827"	1.3
"4301010828"	1.3
"4301010829"	0.5
"4301010830"	0.5
"4301010841"	0.5
"4301010842"	1.4
"4301010844"	0.4
"4301010846"	1.3
"4301010847"	0.5
"4301010848"	0.5
"4301010851"	0.4
"4301010831"	1.3
"4301010832"	0.4
"4301010871"	1.3
"4301010868"	1.34
"4301010869"	0.5
"4301010870"	0.5
"4301050748"	0.42
"4301050792"	1.3
"4301050796"	0.42
"4301050797"	0.42
"4301050824"	1.3
"4301050825"	0.42
"4301050826"	0.42
"4301050831"	1.3
"4301050832"	0.42
"4301050868"	0.42
"4301050869"	1.3
"4301050870"	0.42
"4301050867"	1.3
"4301050880"	0.21
"4301060273"	1.4
"4301050904"	0.42
"4301050926"	0.42
"4301050927"	1.35
"4301050928"	0.42
"4301050929"	0.42
"4301050945"	0.42
"4301060280"	0.38
"4301060288"	1.4
"4301050714"	1.3
"4301050716"	0.42
"4301050982"	1.35
"4301060292"	1.4
"4301050989"	1.3
"4301050990"	0.42
"4301050991"	1.3
"4301050992"	0.42
"4301051005"	0.42
"4301051006"	1.3
"4301051007"	0.42
"4301051020"	0.42
"4301051021"	1.3
"4301051022"	0.42
"4301032015"	0.17
"4301011120"	1.35
"4301030855"	0.7
"4301050735"	1.2
"4301030861"	0.7
"4301030863"	1
"4301010881"	1.3
"4301010899"	1.4
"4301050766"	1.3
"4301050767"	1.3
"4301050774"	1.3
"4301050787"	1.35
"4301010924"	1.35
"4301010925"	1.35
"4301010926"	1.35
"4301010928"	1.35
"4301010929"	1.35
"4301050793"	1.3
"4301050794"	1.3
"4301050799"	1.3
"4301050811"	1.3
"4301010940"	1.35
"4301010951"	0.9
"4301010952"	0.9
"4301010953"	1.35
"4301010954"	1.4
"4301030876"	0.7
"4301030878"	0.7
"4301030880"	0.7
"4301030882"	0.94
"4301030884"	0.8
"4301030885"	0.7
"4301010956"	1.35
"4301020117"	0.9
"4301010971"	0
"4301030910"	0.7
"4301020121"	0.9
"4301050866"	1.3
"4301011000"	0.9
"4301011001"	0.9
"4301011002"	1.4
"4301011003"	1.35
"4301010992"	1.35
"4301050864"	1.3
"4301010993"	1.35
"4301030919"	0.73
"4301030921"	0.94
"4301030232"	0.38
"4301030922"	0.85
"4301030234"	0.33
"4301060274"	1.3
"4301060275"	1.3
"4301030235"	0.38
"4301011013"	1.35
"4301011014"	1.3
"4301030933"	0.7
"4301030939"	0.7
"4301030937"	0.8
"4301030938"	0.9
"4301011025"	1.35
"4301030943"	0.85
"4301011035"	0.9
"4301011036"	0.9
"4301050938"	1.35
"4301050939"	1.35
"4301060279"	1.4
"4301030244"	0.37
"4301050946"	1.35
"4301060281"	1.4
"4301011055"	0.9
"4301011056"	0.9
"4301020136"	0.9
"4301060289"	1.4
"4301032003"	0.2
"4301011071"	1.3
"4301030950"	0
"4301050955"	1.3
"4301050957"	1.3
"4301032009"	0.38
"4301032010"	0.38
"4301032011"	0.37
"4301050961"	1.3
"4301011134"	0.8
"4301030819"	0.94
"4301050963"	1.3
"4301050373"	1.3
"4301010852"	0.9
"4301010837"	0.9
"4301010843"	0.9
"4301020092"	1.35
"4301030832"	0.8
"4301030833"	0.7
"4301010857"	1.35
"4301011077"	1.4
"4301011082"	1.35
"4301020151"	0
"4301050980"	1.3
"4301020145"	1.35
"4301011089"	0.9
"4301011093"	0.9
"4301011095"	1.35
"4301020148"	0
"4301051009"	1.3
"4301051011"	1.3
"4301051013"	1.3
"4301032016"	0.38
"4301032017"	0.38
"4301030976"	0.7
"4301030987"	0.85
"4301030996"	0.7
"4301051015"	1.3
"4301051016"	1.3
"4301051018"	1.3
"4301032014"	0.37
"4301031020"	0.7
"4301030984"	0.73
"4301030985"	0.94
"4301031022"	0.7
"4301031023"	0.7
"4301031013"	0.94
"4301031014"	0.85
"4301031015"	0.73
"4301030973"	0.7
"4301030853"	0.35
"4301030854"	0.35
"4301050742"	0
"4301030868"	0.35
"4301060250"	0.47
"4301030872"	0.7
"4301010895"	0.4
"4301050772"	0.45
"4301050776"	0.45
"4301050779"	0.6
"4301050784"	0.45
"4301050785"	0.45
"4301010927"	0.5
"4301050790"	0.45
"4301050791"	0.45
"4301060255"	0.47
"4301050805"	0.45
"4301050808"	0.6
"4301050809"	0.45
"4301050812"	0.45
"4301010938"	0.5
"4301010939"	0.5
"4301010941"	0.5
"4301010942"	0.5
"4301010943"	0.5
"4301010955"	0.5
"4301030877"	0.35
"4301030879"	0.35
"4301030881"	0.35
"4301030883"	0.35
"4301020114"	0.4
"4301010957"	0.4
"4301010958"	0.5
"4301010959"	0.5
"4301010960"	0.5
"4301010961"	0.5
"4301010967"	0.5
"4301010968"	0.5
"4301050830"	0.42
"4301050848"	0.45
"4301010974"	0.4
"4301010975"	0.5
"4301010976"	0.5
"4301020120"	0.4
"4301020122"	0.4
